feature	S1A	S1B	S2A	S2B	S3A	S3B	S4A	S4B	S5A	S5B	S6A	S6B
K01869	6629.63452380952	6343.0803030303	5339.23387445887	7287.92893217893	7380.6869047619	8607.83571428571	17209.3892857143	41041.6611111111	7719.94365079365	8116.62579365079	4964.06666666667	8655.92579365079
K01870	6129.30119047619	6088.11060606061	4851.09751082251	7013.83802308802	6167.9369047619	8471.16904761905	17020.9726190476	41025.1611111111	7612.94365079365	7929.37579365079	4771.31666666667	8353.92579365079
K01872	6660.15119047619	6401.54393939394	5377.69751082251	7328.67135642136	7384.7869047619	8616.08571428571	17215.3892857143	41072.0611111111	8198.41031746032	8327.07579365079	5051.16666666667	8718.02579365079
K01873	6629.93452380952	6343.0803030303	5339.23387445887	7287.92893217893	7380.6869047619	8608.13571428571	17215.3892857143	41041.6611111111	8064.74365079365	8154.72579365079	4964.06666666667	8655.92579365079
K01874	6631.18928571429	6343.88203463203	5337.93084415584	7294.83802308802	7381.35357142857	8603.90714285714	17211.9226190476	41035.7944444444	8067.01031746032	8153.1746031746	4963.06666666667	8661.59246031746
K01875	6633.63452380952	6347.0803030303	5345.23387445887	7289.17893217893	7390.0619047619	8609.08571428571	17216.2642857143	41041.6611111111	7720.94365079365	8117.25079365079	4965.19166666667	8660.17579365079
K01876	7178.55952380952	6889.2553030303	5834.98387445887	7963.55393217893	7710.6119047619	8946.48571428571	17271.2892857143	41228.6111111111	7900.81865079365	8442.62579365079	5326.39166666667	9216.92579365079
K01878	4643.40119047619	4034.39166666667	3523.72857142857	3929.60317460317	4909.3119047619	7378.69404761905	10971.005952381	3010.01111111111	6094.21031746032	5978.56746031746	3238.14166666667	6415.76746031746
K01879	4643.40119047619	4034.39166666667	3523.72857142857	3929.60317460317	4909.3119047619	7378.69404761905	10965.005952381	3010.01111111111	6094.21031746032	5978.56746031746	3238.14166666667	6415.76746031746
K01880	1986.23333333333	2308.68863636364	1815.5053030303	3358.32575757576	2471.375	1229.14166666667	6244.38333333333	38031.65	1625.73333333333	2138.05833333333	1717.925	2218.15833333333
K01881	6629.63452380952	6343.44393939394	5339.59751082251	7288.83802308802	7380.6869047619	8607.83571428571	17215.3892857143	41041.6611111111	7719.94365079365	8116.62579365079	4964.06666666667	8655.92579365079
K01883	6629.63452380952	6343.0803030303	5339.23387445887	7287.92893217893	7380.6869047619	8607.83571428571	17215.3892857143	41041.6611111111	7719.94365079365	8116.62579365079	4964.06666666667	8655.92579365079
K01884	1	0	2	2.5	0.75	2.75	0	0	1	2.5	3	0
K01885	3912.37341269841	4691.45	3841.42857142857	6112.65873015873	4318.97023809524	3321.19404761905	16457.0476190476	38524.7166666667	7896.66587301587	7517.09523809524	3457.70833333333	7315.27857142857
K01886	787.567857142857	732.916666666667	329.928571428571	2479.04761904762	2296.72023809524	2402.87738095238	14600.580952381	37592	5051.07142857143	3651.34523809524	1664.54166666667	4826.0119047619
K01887	6631.63452380952	6345.44393939394	5340.84751082251	7291.33802308802	7381.4369047619	8608.83571428571	17209.3892857143	41041.6611111111	5634.74365079365	8046.97579365079	4983.56666666667	8657.17579365079
K01889	6629.63452380952	6343.0803030303	5339.23387445887	7287.92893217893	7380.6869047619	8607.83571428571	17215.3892857143	41041.6611111111	7719.94365079365	8116.62579365079	4964.06666666667	8655.92579365079
K01890	6629.63452380952	6343.0803030303	5339.23387445887	7287.92893217893	7380.6869047619	8607.83571428571	17215.3892857143	41041.6611111111	7719.94365079365	8116.62579365079	4964.06666666667	8655.92579365079
K01892	6632.30119047619	6351.77727272727	5341.43084415584	7294.67135642136	7380.6869047619	8607.83571428571	17209.3892857143	41041.6611111111	7719.94365079365	8116.62579365079	4964.06666666667	8655.92579365079
K01893	4309.86507936508	3671.58863636364	3379.38387445887	4368.15115440115	5596.72857142857	6607.63015873016	7518.98928571429	40422.7611111111	1535.32142857143	3134.44246031746	3495.43333333333	3798.14246031746
K01894	30.3992063492063	10.6547619047619	55	474.305555555556	22.75	40.2464285714286	9431.46666666667	43.9166666666667	4667.55555555556	2850.56547619048	257.25	2700.25
K01895	1376.27142857143	1791.63733766234	1660.84090909091	2521.06060606061	2156.87222222222	936.296428571429	16119.5666666667	37899.3	10748.05	5043.95714285714	932.208333333333	1563.66666666667
K01897	6796.95873015873	7633.45811688312	5938.59502164502	11973.9538239538	8248.64047619048	4586.21666666667	22473.7119047619	77337.95	15595.2484126984	14823.4333333333	6227.35833333333	13155.7571428571
K01902	1986.2623015873	2274.96363636364	1927.00054112554	3724.26226551227	2583.43968253968	1400.81904761905	15670.3142857143	38046.9333333333	6236.96031746032	5149.2619047619	2071.875	4939.72023809524
K01903	1986.2623015873	2274.96363636364	1927.00054112554	3724.26226551227	2583.43968253968	1400.81904761905	15676.3142857143	38046.9333333333	6236.96031746032	5149.2619047619	2071.875	4939.72023809524
K01904	5.66666666666667	3	0	6.66666666666667	0	1	0	0	5.33333333333333	0	0	0
K01905	2.91666666666667	6.25	0.75	5.83333333333333	0	0	0	0	4.08333333333333	8.75	7	10
K01906	543.65	553.35	152.35	508.25	735.794444444444	1472.7	6	17.05	155.4	259.6	352.8	914.783333333333
K01907	7.32777777777778	3.83333333333333	0.625	8.05555555555556	0.875	2.675	498.466666666667	0	911.855555555555	1039.18333333333	0	0.625
K01908	8.11111111111111	5.43333333333333	0	9.72222222222222	0.4	2.4	232.016666666667	53.6	6.55555555555556	1	0	0
K01910	79.4047619047619	99.3619047619048	141.028571428571	299.714285714286	105.870238095238	147.905952380952	627.605952380952	72.1833333333333	218.871428571429	396.354761904762	766.341666666667	450.361904761905
K01911	2511.87619047619	2832.77196969697	2028.93387445887	3860.29004329004	3303.78968253968	2821.96904761905	6365.65595238095	38061.5666666667	1777.55476190476	2562.15357142857	2171.3	3200.67023809524
K01912	71.9305555555556	68.725	26.1666666666667	187.361111111111	10.275	34.1083333333333	12125.4666666667	75036.6	153.861111111111	590.25	102	145.5
K01914	3233.25674603175	2816.29696969697	2374.25887445887	3382.04004329004	4038.44246031746	6117.28571428571	757.789285714286	2702.18611111111	1226.57142857143	2604.06746031746	2918.35833333333	2887.55912698413
K01915	8732.24007936508	8727.87196969697	7151.62554112554	10641.8733766234	10135.1285714286	10077.4273809524	19741.2392857143	41673.1444444444	24591.5880952381	16172.4507936508	6350.575	10963.3341269841
K01916	5793.32142857143	5657.48506493506	5081.72196969697	5080.96464646465	5521.3	7410.62976190476	8186.55833333333	40753.4111111111	7780.75555555556	7582.94603174603	3592.525	6989.83055555556
K01918	2595.76587301587	2889.37673160173	2019.03863636364	4209.13131313131	3240.89444444444	2745.0380952381	15682.725	38121.75	6292.67222222222	5237.36547619048	1839.23333333333	5666.475
K01919	2299.37976190476	1485.6630952381	1995.66666666667	1665.38888888889	3009.10555555556	4796.37698412698	11092.0333333333	2066.65277777778	5139.37222222222	4311.3626984127	1351.15833333333	4082.93055555556
K01920	30.3992063492063	10.6547619047619	55	474.305555555556	22.75	40.2464285714286	9714.26666666667	43.9166666666667	4667.55555555556	2850.56547619048	257.25	2700.25
K01921	7226.63095238095	6856.14036796537	5458.68084415584	7976.54635642136	7704.47857142857	8903.08214285714	17343.0642857143	41263.0361111111	8718.20198412698	9620.95793650794	5240.19166666667	9091.88412698413
K01923	6520.30119047619	6240.0803030303	5286.23387445887	7080.70670995671	7100.02023809524	8371.50238095238	17498.1892857143	41040.3277777778	7791.61031746032	7750.62579365079	5169.73333333333	8337.59246031746
K01924	6629.63452380952	6343.0803030303	5325.23387445887	7267.92893217893	7380.6869047619	8607.83571428571	17666.3892857143	41041.6611111111	7719.94365079365	8116.62579365079	4964.06666666667	8645.92579365079
K01925	6629.63452380952	6343.0803030303	5325.23387445887	7267.92893217893	7380.6869047619	8607.83571428571	17215.3892857143	41041.6611111111	7719.94365079365	8116.62579365079	4964.06666666667	8645.92579365079
K01926	4565.34722222222	3714.7053030303	3700.8553030303	3151.07575757576	5278.51666666667	5875.84166666667	2288.96666666667	2983.62777777778	1359.45	2755.85555555556	2623.41666666667	2947.03055555556
K01928	6633.90119047619	6357.81060606061	5327.43084415584	7285.50468975469	7380.60357142857	8608.86349206349	17938.9226190476	41053.1611111111	7718.94365079365	8114.12579365079	4961.06666666667	8645.92579365079
K01929	7129.63452380952	6599.27727272727	5812.09751082251	7542.17135642136	8592.6869047619	8741.75238095238	17409.805952381	41087.4111111111	7826.27698412698	8301.37579365079	5161.81666666667	8969.92579365079
K01932	0	0.363636363636364	0.363636363636364	0.909090909090909	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K01933	6517.30119047619	6234.0803030303	5281.90054112554	6952.37337662338	7100.02023809524	8371.50238095238	17215.3892857143	41038.6611111111	7637.61031746032	7738.95912698413	4711.06666666667	8223.25912698413
K01934	6607.80119047619	6280.16363636364	5280.85887445887	6998.13726551227	7361.3119047619	8579.33571428571	17121.5976190476	40993.1611111111	6898.02698412698	7241.62579365079	4806.19166666667	7247.67579365079
K01935	709.194047619048	692.87196969697	449.145779220779	1527.00432900433	943.434920634921	1801.89642857143	15003.8619047619	37682.6833333333	5189.90952380952	3773.09047619048	2025.11666666667	4338.48214285714
K01937	5539.80119047619	5411.6303030303	4803.45054112554	6267.3455988456	6775.57023809524	8042.30238095238	17198.3892857143	40716.7111111111	7413.41031746032	7238.15912698413	4252.91666666667	7530.45912698413
K01938	8732.60833333333	8613.91363636364	6823.22196969697	8626.38131313131	8368.98055555556	9476.5	1841.74166666667	4522.06111111111	5197.03888888889	7470.98888888889	5081.4	9412.66388888889
K01939	6621.38452380952	6331.8303030303	5322.48387445887	7252.92893217893	7380.6869047619	8605.33571428571	17246.9892857143	41091.2611111111	7716.19365079365	8101.37579365079	4938.06666666667	8588.92579365079
K01940	3946.03452380952	3164.4803030303	2737.67554112554	3741.08170995671	4418.62857142857	6967.96071428571	11033.8476190476	2730.38611111111	5673.76865079365	5583.38412698413	2707.21666666667	5750.11746031746
K01941	6.44285714285714	2.14285714285714	4	0	0	2.69285714285714	17073.9333333333	59.9333333333333	774.633333333333	134.189285714286	0	16
K01945	6518.05119047619	6234.3303030303	5285.48387445887	7075.70670995671	7100.02023809524	8371.50238095238	17215.3892857143	41040.3277777778	7787.86031746032	7741.87579365079	5162.73333333333	8327.59246031746
K01947	15.75	4	53	463.75	22.75	36.75	0.75	40.75	1633.25	1725.5	257.25	2692.25
K01950	805.625	664	163.333333333333	1967.08333333333	1770.04166666667	1066.125	9172.16666666667	265.416666666667	208.166666666667	753.791666666667	686.125	1321.33333333333
K01951	10631.9345238095	9853.25252525252	7748.56165223665	10378.5955988456	10093.3869047619	13735.1329365079	26899.8003968254	43965.9694444444	9046.17142857143	10595.7007936508	6520.90833333333	10632.1702380952
K01952	10823.3900793651	10788.2409090909	9697.87781385281	10806.6915584416	11031.7091269841	9141.10793650794	21055.305952381	42198.5277777778	10467.3880952381	11073.8757936508	6265.48333333333	10475.6757936508
K01953	1499.5380952381	1056.04567099567	692.607575757576	1205.83838383838	1294.32222222222	279.835317460317	19417.0833333333	112924.816666667	3335.15	1493.08214285714	756.216666666667	570.116666666667
K01955	6158.8130952381	5871.0683982684	4854.84696969697	7241.24242424242	7692.32777777778	8182.80198412698	17366.125	40908.4111111111	7180.70555555556	7226.47103174603	3474.06666666667	7882.20555555556
K01956	6020.5630952381	5809.3183982684	4834.34696969697	6257.21464646465	6726.91111111111	7981.19087301587	17366.125	40908.4111111111	7155.37222222222	7071.05436507937	3165.9	7148.45555555556
K01958	559.611111111111	580.930303030303	160.088636363636	532.631313131313	745.694444444444	1474.725	1008.275	87.15	172.205555555556	291.475	371.425	966.658333333333
K01959	11.55	8.33333333333333	3.66666666666667	19.1666666666667	1	0.55	0	33	2999.83333333333	1135.91666666667	9	20.6666666666667
K01960	197.8	152.708333333333	28.1666666666667	1202.91666666667	1448.5	741.8	1.25	62.25	3061.83333333333	1336.54166666667	343.875	773.916666666667
K01961	4114.42619047619	3467.14393939394	3357.43917748918	3546.44913419913	4176.28134920635	5898.11071428571	17457.355952381	40431.0277777778	6060.16031746032	5641.03412698413	3310.20833333333	5651.50079365079
K01962	3678.59285714286	3291.24696969697	2939.52554112554	3544.24837662338	2974.4369047619	5784.25238095238	16782.3642857143	40568.9277777778	6811.86031746032	6423.58412698413	3325.98333333333	6740.67579365079
K01963	4175.42619047619	3544.5803030303	3402.15054112554	3592.37337662338	4176.3119047619	5905.16904761905	16976.405952381	40565.4277777778	6104.36031746032	5749.33412698413	3393.60833333333	5714.67579365079
K01965	8.11111111111111	4.83333333333333	0	9.72222222222222	0	1	442.4	53.6	6.55555555555556	1	0	0
K01966	1218.91111111111	1664.13333333333	1640.825	1273.72222222222	706.252777777778	188.258333333333	1143.73333333333	313.533333333333	1299.35555555556	1388.2	560.933333333333	746.691666666667
K01968	8.66111111111111	4.33333333333333	0	9.72222222222222	0	1.55	9430.71666666667	1.16666666666667	3004.72222222222	1124.08333333333	0	0
K01969	8.66111111111111	4.93333333333333	0	9.72222222222222	0.4	2.95	9502.78333333333	81.5666666666667	3004.72222222222	1125.58333333333	0	0
K01971	1.96666666666667	1.1	16	2.08333333333333	0.844444444444444	1.7	24518.2	149951.2	2670.83333333333	1491	0	1.33333333333333
K01972	6160.17261904762	5970.50173160173	5254.23387445887	6908.76226551227	7344.0869047619	8549.73214285714	17202.3892857143	40834.6611111111	10738.6936507937	9157.19126984127	4928.06666666667	8594.92579365079
K01974	0	0	0	0	0	0	8590.16666666667	1.16666666666667	0	2.5	0	0
K01975	7.76587301587302	4.51839826839827	0.988636363636364	8.96464646464646	1.31944444444444	3.07142857142857	1053.26666666667	0	33.4722222222222	0.982142857142857	0	5.95833333333333
K01977	22670	21737	18924	26570	27171	25367	66533	47910	33144	31682	19220	33172
K01978	2909.04642857143	2560.37117604618	1754.03585858586	3493.81186868687	4442.63333333333	3704.8130952381	15902.2055555556	38661.7027777778	3941.61944444444	2671.8876984127	2324.775	3459.04444444444
K01980	22635.125	22549.375	19533.1666666667	26600	26232.2916666667	21838.9166666667	66294	46632.6666666667	33614.5833333333	31430.2083333333	17367.25	32336.9166666667
K01983	2038.25	1971.1053030303	1062.7303030303	2503.53409090909	2289.575	2240.71666666667	9398.26666666667	869.625	602.425	1583.39166666667	1137.15	2254.51666666667
K01985	24445.1095238095	23763.7916666667	20702.2619047619	29004.0476190476	28966.3452380952	25933.544047619	66817.4642857143	48391.3333333333	37120.9047619048	34542.1369047619	19185.5416666667	34561.9285714286
K01989	7750.62777777778	7022.56666666667	5650.475	5895.08333333333	8212.02777777778	10931.4138888889	3432.075	4331.28055555556	2236.93333333333	4658.92777777778	3854.01666666667	5828.36944444444
K01990	65960.9761904762	59952.2650793651	49369.4027777778	54904.0694444444	59938.3972222222	80773.4123015873	62992.7694444444	230612.733333333	27072.6527777778	45048.4642857143	34359.425	42328.8027777778
K01991	232.913095238095	183.321428571429	98.75	1725.83333333333	1471.125	796.954761904762	28449.5166666667	112469.416666667	4178.91666666667	2108.27380952381	646.541666666667	3501.5
K01992	58207.1087301587	54166.4115079365	44987.0111111111	48501.5138888889	51355.6694444444	69987.4670634921	65096.8361111111	149586.966666667	27457.3083333333	42141.2380952381	31522.3833333333	38729.1694444444
K01993	830.274206349206	829.363095238095	190.666666666667	1989.30555555556	2670.125	2785.5380952381	9352.41666666667	112.416666666667	3269.22222222222	1325.81547619048	850.833333333333	1973.16666666667
K01994	0	0.363636363636364	0.363636363636364	0.909090909090909	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K01995	4654.27420634921	4025.0933982684	3364.66363636364	3264.93686868687	4783.88055555556	7220.26865079365	3854.26666666667	3112.16111111111	10171.8944444444	6423.27103174603	2315.35	3384.58888888889
K01996	4148.27420634921	3766.76006493506	2876.16363636364	2984.38131313131	3571.79722222222	7086.37976190476	3619.45	3095.66111111111	10059.5611111111	6236.02103174603	2122.6	3082.58888888889
K01997	4642.39087301587	4019.0933982684	3364.66363636364	3251.60353535354	4783.88055555556	7217.71865079365	4018.06666666667	3058.56111111111	9386.59444444444	6295.42103174603	2315.35	3384.58888888889
K01998	4640.91309523809	4017.76006493506	3364.66363636364	3249.38131313131	4783.88055555556	7218.01865079365	3791.46666666667	3085.36111111111	9730.50555555556	6334.02103174603	2315.35	3384.58888888889
K01999	4645.20753968254	4027.3933982684	3385.86363636364	3279.43686868687	4787.68055555556	7225.86865079365	4908.86666666667	3060.16111111111	10182.3611111111	6529.87103174603	2348.15	3404.18888888889
