"feature"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"	"S7"	"S8"	"S9"	"S10"	"S11"	"S12"	"S13"	"S14"
"K00046"	1399.21024531025	1842.16525974026	1100.7018037518	1336.74563492063	1495.28546176046	1369.33863636364	820.845286195286	1698.76565656566	1488.62554112554	1853.56966089466	1869.4244949495	1806.04065656566	758.495165945166	823.361544011544
"K00048"	2.5	2	0	5.5	3	3.5	0.5	0.964285714285714	4.25	9.17857142857143	8.63636363636364	2.42857142857143	2.5	4.33333333333333
"K00050"	0	0	0	0	0	0	0	0.714285714285714	0.333333333333333	0.428571428571429	0	0	0	0
"K00052"	2288.7509018759	2778.67503607504	1987.18955627706	2236.31085858586	2363.2920995671	2508.59051226551	1626.12017797018	2506.99906204906	2393.67530663781	3250.27312409812	2901.29393939394	2913.17196969697	1478.80297619048	1368.15804473304
"K00053"	2136.65847763348	2498.73665223665	1725.16506132756	1887.50378787879	2087.11998556999	2070.27415223665	1438.76029341029	2508.20865800866	2263.91314935065	2922.2259018759	2588.51363636364	2601.94343434343	1139.79615800866	1187.85122655123
"K00054"	405.095707070707	251.756313131313	409.638636363636	129.327777777778	270.849747474747	109.34696969697	122.891414141414	130.338726551227	228.810028860029	313.858333333333	345.951767676768	386.940656565657	107.080303030303	103.582575757576
"K00055"	176.773015873016	318.539754689755	204.506349206349	274.990873015873	162.875396825397	260.176388888889	233.150793650794	116.065692640693	189.794841269841	444.594047619048	268.048737373737	268.563888888889	76.3484126984127	179.588888888889
"K00057"	1889.52514430014	2341.41240981241	1436.60117243867	1904.69545454545	1882.71720779221	2003.63903318903	1405.39871332371	2443.1900974026	2142.01394300144	2791.98423520924	2494.26132756133	2295.59065656566	1080.22949134199	1138.82146464646
"K00058"	4808.78614718615	5277.07528860029	4253.49031385281	4370.45093795094	4964.36536796537	4824.49651875902	3389.48312890813	3325.73181818182	3864.34543650794	5947.20566378066	5922.63838383838	5849.53369408369	2965.00342712843	2322.0841991342
"K00059"	13397.2687229437	14442.8391414141	10941.1977453102	12838.725036075	13422.6848845599	13967.1414321789	10347.7053150553	12331.3547438672	12416.1470959596	16581.8590909091	17015.0391414141	15718.5875541126	8229.99184704185	7540.85901875902
"K00060"	420.570634920635	268.179365079365	325.888888888889	490.573412698413	313.107936507937	516.188095238095	432.743253968254	98.2035714285714	221.252380952381	379.007142857143	582.172222222222	389.887301587302	317.027976190476	147.00119047619
"K00064"	459.241161616162	1228.8202020202	297.299747474747	501.72803030303	288.557287157287	500.708080808081	293.880952380952	1977.05876623377	1352.88542568543	1437.52777777778	521.135606060606	299.897799422799	263.484451659452	601.773448773449
"K00065"	320.159343434343	494.093434343434	360.024242424242	597.136111111111	403.218253968254	635.117063492063	379.888888888889	216.093326118326	313.604076479076	711.305158730159	518.138383838384	483.256746031746	234.840656565657	287.148412698413
"K00066"	286.211904761905	725.346825396825	115.911904761905	190.321428571429	100.496825396825	158.634523809524	164.345238095238	1577.5119047619	984.513095238095	875.569047619048	291.194444444444	178.006349206349	136.82619047619	438.591666666667
"K00067"	2660.92922077922	3311.41158008658	2004.54700577201	2715.94152236652	2696.67633477633	2326.47812049062	1900.61955266955	2919.1338023088	2671.42236652237	3730.26915584416	3438.91590909091	3316.84700577201	1258.12494588745	1534.98575036075
"K00068"	0	0	0	0	2.25	2.21428571428571	0	0.714285714285714	0	0.428571428571429	0	1.94642857142857	0.0625	0
"K00073"	22.2916666666667	19.0833333333333	28.0833333333333	21.9472222222222	40.9194444444444	89.4420634920635	17.9166666666667	12.275	14.4083333333333	12.75	40.1237373737374	48.6944444444444	21.6666666666667	7.86666666666667
"K00074"	3080.563997114	3477.82635281385	2549.15625901876	3182.84738455988	2624.60941558442	2985.0483044733	3121.78408489658	2858.78059163059	3172.37451298701	4409.80815295815	3851.21931818182	3097.2205988456	2320.69507575758	1636.64372294372
"K00075"	1893.15014430014	2325.84990981241	1443.03867243867	1906.73295454545	1874.22831890332	1967.82058080808	1431.70057118807	2449.92343073593	2153.66731601732	2798.78979076479	2480.54406565657	2295.36843434343	1075.14615800866	1148.70003607504
"K00076"	14.0333333333333	38.5416666666667	17.85	26.1527777777778	37.6527777777778	62.9232142857143	24.625	40.75	31.1388888888889	55.9166666666667	23.85	32.3916666666667	4.66666666666667	38.3452380952381
"K00077"	2269.88243145743	2861.98461399711	1906.96240981241	2205.51102092352	2226.38852813853	2488.94646464646	1660.1263047138	2182.19666305916	2415.79368686869	3236.74635642136	2895.47083333333	2670.92038239538	1452.96208513709	1391.06042568543
"K00082"	18.2916666666667	24.1	33.125	31.3958333333333	15.172619047619	10.0069444444444	38.1041666666667	7.88333333333333	16.1791666666667	31.775	18.9083333333333	16.9166666666667	11.375	7.01666666666667
"K00084"	5	0	0	0	2	0	0	0	0	0	0	2	0	0
"K00086"	0	0	0	0	0	2.42857142857143	0	0	0	0	0	0	0	0
"K00087"	1.6	1.4	1.98333333333333	1.85	5.68333333333333	14.7404761904762	1.2	1.26666666666667	1.15	4.8	2.3	3.75	2.7	6.93333333333333
"K00088"	2379.07413419913	2826.93652597403	2019.20256132756	2389.46376262626	2215.41046176046	2259.40391414141	1823.67813251563	2616.38100649351	2560.01331168831	3517.70140692641	2994.14128787879	2756.44065656566	1229.57353896104	1384.84884559885
"K00090"	216.085714285714	602.371897546898	161.980555555556	257.324675324675	161.954365079365	118.973015873016	168.865187590188	316.27398989899	239.051226551227	480.759920634921	284.969444444444	250.601984126984	121.447619047619	269.810714285714
"K00091"	313.458802308802	276.534090909091	314.766414141414	290.520707070707	343.463636363636	560.092604617605	243.957323232323	132.843650793651	305.581493506493	403.725	471.890656565657	406.344227994228	281.86066017316	235.145670995671
"K00094"	0	0	0	0	4	1.21428571428571	0	0	0	0	0	2	0	0
"K00096"	269.958333333333	35.0833333333333	338.083333333333	36.4083333333333	209.363095238095	63.043253968254	67.429797979798	6.55555555555556	80.6818181818182	109.611111111111	246.416666666667	291.5	85.7678571428571	26.3333333333333
"K00097"	2032.01132756133	3146.0244047619	1544.10205627706	2218.7963023088	1965.30241702742	2083.67741702742	1527.39511183261	3675.60357142857	2860.96782106782	3534.37579365079	2709.83446969697	2527.57355699856	1067.32563131313	1484.04693362193
"K00098"	230.126262626263	414.438257575758	230.47196969697	260.1125	158.933477633478	206.577525252525	161.698358585859	184.446067821068	279.429473304473	498.200793650794	214.464267676768	152.879545454545	204.019191919192	219.679797979798
"K00099"	1838.08625541126	2314.21240981241	1392.53172799423	1843.84823232323	1835.58665223665	1908.33248556999	1408.74918229918	2430.37481962482	2102.77148268398	2738.98423520924	2384.60656565657	2232.54898989899	1058.81282467532	1124.96789321789
"K00100"	0	1.4	0	0	0	0	0	2.65	1.16666666666667	0	0.818181818181818	0	0	0.8
"K00101"	996.991883116883	2668.46278860029	842.800036075036	1381.56726190476	702.254004329004	893.893091630592	797.995869408369	2432.89852092352	1999.15032467532	2564.92936507937	1300.00391414141	973.850937950938	697.713131313131	995.354076479076
"K00102"	1897.51684704185	1544.69419191919	1350.00151515152	1331.33665223665	2067.2740981241	1532.4240981241	958.048088023088	2063.00140692641	1717.58834776335	1689.66172438672	2292.78131313131	2337.35155122655	1021.011002886	751.988564213564
"K00103"	136	47.7777777777778	109.833333333333	109.333333333333	110.066666666667	136.222222222222	204.583333333333	7	60.8888888888889	91.1666666666667	137.222222222222	98.5333333333333	134	29
"K00104"	2528.72922077922	2375.4091991342	1971.09473304473	2251.31632395382	2460.79101731602	2115.25946969697	1740.60653559404	2481.59749278499	2384.15611471861	2704.76150793651	3191.56691919192	2955.14422799423	1298.47748917749	1205.07146464646
"K00105"	0	0	0	0	0	0	0	1.1875	0	0	0	0.75	0	0.875
"K00106"	5.45833333333333	0.75	10.0833333333333	2.18055555555556	9.73611111111111	4.52777777777778	1.75	0.125	4.16666666666667	1.5	8.80555555555556	2.44444444444444	3.375	1
"K00108"	1748.05562770563	2183.4827020202	1254.10490620491	1315.23095238095	1909.05847763348	2225.51006493506	994.779906204906	3028.42821067821	2316.67530663781	2480.21388888889	2115.60871212121	2173.23946608947	1040.87196969697	1430.17622655123
"K00111"	3781.57593795094	3435.50292207792	2802.80474386724	3181.74743867244	3932.51244588745	3486.15312049062	2533.66635401635	3651.96222943723	3368.09565295815	3953.28542568543	4649.41641414141	4453.75573593074	2182.42234848485	1762.99884559885
"K00112"	11.4166666666667	2.16666666666667	26	5.66666666666667	18.2261904761905	19.4166666666667	10.4166666666667	1	16.8055555555556	6.5	13.5	22.781746031746	5.25	1
"K00113"	3.33333333333333	0	11	2	2.89285714285714	3	8.66666666666667	0	11.5	2	0	1.64285714285714	0	0
"K00114"	3423.8772005772	731.96755050505	2788.20340909091	2141.08472222222	4202.31154401154	3407.13654401154	1504.92285353535	787.5386002886	1327.39298340548	1014.43888888889	4241.44558080808	4742.55054112554	1871.18257575758	759.496933621934
"K00116"	531.697366522367	1442.11240981241	319.826767676768	571.482359307359	155.108477633478	236.092803030303	424.731253006253	2208.40061327561	1543.26374458874	1825.83344155844	517.482828282828	287.318434343434	208.057467532468	750.008766233766
"K00117"	4220.08809523809	1291.57579365079	3098.28055555556	3003.71666666667	4557.76984126984	3137.52341269841	2250.05833333333	1445.51825396825	1730.95317460317	1771.6630952381	5470.28888888889	5189.00952380952	2203.70833333333	999.474603174603
"K00118"	47.2916666666667	89.4583333333333	47.625	134.208333333333	53.9333333333333	81.4083333333333	88.8333333333333	26.6666666666667	52.3333333333333	150	96.7916666666667	111.716666666667	16.0416666666667	26.9583333333333
"K00121"	1936.3711038961	2580.46708152958	1524.15104617605	1905.49572510823	1975.59736652237	2130.41621572872	1354.0210978836	3015.12656926407	2521.04891774892	2792.74386724387	2426.17361111111	2430.16367243867	1190.47808441558	1352.40598845599
"K00122"	454.888888888889	551.136111111111	546.883333333333	395.061111111111	399.103174603175	391.034523809524	226.966666666667	141.688888888889	306.477777777778	433.508333333333	566.230555555556	566.263888888889	283.666666666667	220.182936507937
"K00123"	2768.40901875902	3556.46594516594	2028.23484848485	2356.62088744589	2445.91020923521	2058.07647907648	1645.7845959596	4790.80111832612	3777.04888167388	3757.95804473304	3533.22676767677	3033.23448773449	1590.18082611833	1631.05205627706
"K00124"	1695.26919191919	2358.77393578644	1183.34671717172	1389.30694444444	1315.67608225108	1106.70901875902	979.206439393939	3354.51951659452	2555.87521645022	2527.00515873016	2103.63547979798	1636.27655122655	1025.19255050505	1074.5965007215
"K00126"	313.120707070707	510.242424242424	232.291414141414	340.027777777778	224.21562049062	260.647763347763	257.385858585859	182.034956709957	265.940584415584	505.791666666667	384.232323232323	246.100577200577	238.655303030303	240.297655122655
"K00127"	954.091414141414	2192.99476911977	624.893939393939	881.694444444444	584.208225108225	834.116955266955	599.055050505051	3266.26951659452	2297.49743867244	2347.36984126984	1189.0452020202	790.82297979798	590.585407647908	961.702453102453
"K00128"	4417.31814574315	6293.37485569986	3286.60533910534	4112.10174963925	4031.43878066378	4768.44711399711	3399.94154040404	8117.07887806638	6418.5064033189	7035.58416305916	5516.75	4778.67575757576	2531.89247835498	3248.86554834055
"K00129"	0.166666666666667	0.5	0	0.166666666666667	0	0.333333333333333	0.5	1	0.166666666666667	0	0	0.583333333333333	0.333333333333333	0
"K00130"	431.725252525253	377.073412698413	414.022222222222	445.845075757576	366.167063492064	535.815277777778	628.893813131313	247.587265512266	323.072456709957	445.85753968254	471.42095959596	353.726587301587	426.259271284271	342.161111111111
"K00131"	38.9222222222222	14.7560606060606	14.6222222222222	16.9171717171717	17.2849206349206	17.2166666666667	17.3290043290043	52.8829725829726	53.1638528138528	34.2560606060606	47.9020202020202	30.659126984127	6.78787878787879	77.7797619047619
"K00132"	641	15	458	368	834	499	267	16	116	51	801.818181818182	918	302	57
"K00133"	2303.68625541126	2431.83740981241	1911.96783910534	2029.16767676768	2214.3306998557	2277.4058982684	1556.8964045214	2498.10398629149	2347.08537157287	3047.11121933622	2914.61641414141	2739.54145021645	1347.67770562771	1310.06511544012
"K00134"	2396.29624819625	2930.12902236652	1895.94624819625	2316.14309163059	2282.32831890332	2301.38943001443	1682.870496633	3363.97420634921	2833.70714285714	3793.71053391053	2993.59330808081	2845.46129148629	1228.25367965368	1604.48297258297
"K00135"	3092.76598124098	5078.20355339105	2823.10862193362	2971.42418831169	2303.85584415584	2543.37786796537	2105.04536435786	4861.1527958153	4399.16554834055	5625.05566378066	3473.69164862915	2933.16623376623	1743.57148268398	2419.56554834055
"K00137"	179.5	97.5488095238095	132.1	182.583333333333	146.860714285714	239.6	229.283333333333	94.7666666666667	104.302380952381	151.764285714286	207.85	140.783333333333	161.3	193.909523809524
"K00138"	576.342316017316	1262.69336219336	472.442803030303	738.618903318903	403.048953823954	601.780501443001	448.908465608466	1115.11406926407	1035.53717532468	1547.32391774892	677.501767676768	545.94898989899	329.443993506493	662.973845598846
"K00140"	2676.20847763348	4683.51417748918	1772.78479437229	2196.91522366522	1907.45519480519	2032.6044011544	1744.04616402116	7440.09574314574	5245.40669191919	5270.20992063492	2976.79292929293	2382.83744588745	1416.62200577201	2337.81796536797
"K00141"	212.897222222222	600.284722222222	147.738888888889	205.120833333333	61.4031746031746	109.30119047619	129.498611111111	288.128968253968	291.06626984127	537.569444444444	121.626388888889	104.411111111111	57.0900793650794	240.338888888889
"K00145"	2051.24408369408	2812.77655122655	1581.30925324675	2055.20909090909	1978.9117965368	2081.46913780664	1480.8120971621	2633.64247835498	2344.90099206349	3121.33928571429	2644.75555555556	2419.24797979798	1195.82646103896	1353.97546897547
"K00146"	233.02601010101	186.209722222222	172.444444444444	216.448863636364	225.955555555556	292.865476190476	280.007449494949	115.155158730159	145.524603174603	214.297222222222	298.968560606061	272.326984126984	286.737878787879	205.748412698413
"K00147"	1141.34855699856	2258.2268037518	896.622637085137	1375.02896825397	1013.97950937951	1454.61462842713	1017.21815776816	2400.40319264069	1979.77941919192	2626.51291486291	1510.72651515152	1331.00811688312	728.356655844156	1059.94051226551
"K00148"	418.965656565657	420.568434343434	372.225631313131	487.591919191919	303.903571428571	404.594047619048	561.786363636364	201.641919191919	367.650559163059	530.953282828283	460.875	315.664682539683	335.091666666667	296.204761904762
"K00150"	271.433333333333	45.6666666666667	330.133333333333	55.6666666666667	199.902777777778	39.8333333333333	70	5.25	91.4166666666667	104.333333333333	238.9	308.569444444444	88.75	33.75
"K00151"	173.859523809524	417.658333333333	197.438888888889	262.677056277056	176.580555555556	213.611507936508	147.977068302068	144.560281385281	215.285353535354	353.497619047619	274.95	204.725	193.364285714286	200.57619047619
"K00152"	6.33333333333333	35.0666666666667	6.66666666666667	7.43333333333333	0.2	0.4	5.16666666666667	14.5	10.7	39.5833333333333	6.33333333333333	1.66666666666667	1.83333333333333	6.16666666666667
"K00153"	77.4083333333333	235.836111111111	109.048611111111	229.672222222222	59.0805555555556	120.628373015873	176.086111111111	92.5416666666667	170.779166666667	265.613888888889	113.125	78.3916666666667	27.0940476190476	110.870238095238
"K00154"	409.111111111111	760.113095238095	301.590476190476	338.670634920635	449.75873015873	652.743849206349	223.101587301587	899.300396825397	666.046825396825	904.142857142857	530.038888888889	553.793650793651	291.858333333333	502.479761904762
"K00156"	1153.39372294372	1219.76008297258	1200.7303030303	852.995833333333	824.87316017316	782.243795093795	779.001136363636	446.069083694084	814.813997113997	1381.50158730159	1292.46982323232	1099.53272005772	707.075937950938	566.245670995671
"K00158"	270.878787878788	20.7171717171717	316.333333333333	38.2020202020202	198	52.6765873015873	42.8522727272727	4.38194444444444	80.3888888888889	81.7727272727273	243.10101010101	278.833333333333	89.4090909090909	26.4107142857143
"K00161"	2277.79379509379	2103.70467171717	2087.32601010101	2708.99374098124	1902.50768398268	2490.26899350649	3345.79066257816	604.388077200577	1658.51854256854	2913.13939393939	2821.27588383838	2059.05533910534	2090.55032467532	944.13455988456
"K00162"	2236.72435064935	2052.85744949495	2009.24267676768	2649.72985209235	1876.17831890332	2425.79399350649	3302.02677368927	598.346410533911	1620.81020923521	2879.63939393939	2735.20643939394	2015.37756132756	2028.57413419913	927.717893217893
"K00163"	1834.32395382395	2648.1536976912	1340.32667748918	1602.98115079365	1833.7983044733	1832.64413780664	1214.70167748918	3086.3591991342	2417.25795454545	2699.13333333333	2182.7577020202	2089.71266233766	1000.80048701299	1307.5468975469
"K00164"	1924.34458874459	2494.71594516594	1471.83311688312	2008.58712121212	1886.67990620491	1936.42593795094	1449.3775012025	2492.82709235209	2194.12088744589	3071.66479076479	2556.19393939394	2331.64343434343	1094.68782467532	1204.46432178932
"K00166"	299.658477633478	625.861219336219	299.352561327561	438.796645021645	352.652525252525	514.723953823954	282.066967291967	238.203391053391	328.739141414141	503.034235209235	505.268939393939	477.119227994228	267.66341991342	324.221861471861
"K00167"	590.325144300144	748.194552669553	544.769227994228	695.879978354978	575.652525252525	807.64062049062	718.945755170755	258.620057720058	463.655808080808	705.534235209235	833.852272727273	688.210894660895	552.91341991342	396.305194805195
"K00169"	25.0972222222222	20.4659090909091	52.25	19.75	27.5305555555556	35.3333333333333	31.3787878787879	22.9699494949495	28.3159090909091	35.0833333333333	55.290404040404	42.35	11.25	4.16666666666667
"K00170"	26.4722222222222	20	68.25	19.1666666666667	27.1555555555556	47.3333333333333	28.8333333333333	7.5	20.6666666666667	34.5	73.9570707070707	42.05	11.25	2.08333333333333
"K00171"	2	3	15	13	0	0	22	0	2	6	0.818181818181818	4	2	0
"K00172"	23.0972222222222	17.4659090909091	37.25	7.03571428571429	27.0305555555556	33.8333333333333	9.17640692640693	23.0413780663781	26.3159090909091	29.0833333333333	54.540404040404	34.6	9	4.16666666666667
"K00174"	1489.71735209235	487.124242424242	1278.9672979798	1066.7113997114	1711.6619047619	1765.85218253968	993.233778258778	132.861291486291	543.930465367965	769.103174603175	1906.82045454545	2051.90833333333	951.786688311688	296.338095238095
"K00175"	1490.13401875902	486.353409090909	1279.57146464646	1066.06556637807	1711.2869047619	1767.60218253968	995.171278258778	132.986291486291	543.742965367965	769.103174603175	1906.75795454545	2051.65833333333	952.286688311688	296.588095238095
"K00176"	70.75	18.5	46.25	46.25	10.1428571428571	47	37.9166666666667	2.25	33.5	21	100.954545454545	24.75	149.5	20.75
"K00177"	38.6944444444444	11	28.0277777777778	36.1388888888889	10.9761904761905	36.8333333333333	23.6944444444444	2.25	22.8888888888889	13.5	58.6212121212121	18.4166666666667	77.1666666666667	17.6666666666667
"K00179"	365.772222222222	634.426388888889	328.4875	545.684722222222	377.707936507936	468.9	394.877398989899	124.358333333333	227.508964646465	506.633333333333	556.530681818182	454.522222222222	320.433333333333	173.491666666667
"K00180"	364.855555555556	633.426388888889	327.2375	544.934722222222	377.707936507936	464.9	391.627398989899	124.108333333333	226.175631313131	506.633333333333	556.030681818182	455.522222222222	319.933333333333	172.075
"K00184"	1662.70126262626	511.959090909091	1242.11641414141	1258.07222222222	1905.31681096681	1289.13863636364	893.841414141414	224.20202020202	623.492171717172	884.441666666667	2216.82676767677	2266.83787878788	855.59696969697	294.974242424242
"K00185"	1662.2845959596	496.334090909091	1243.78308080808	1253.44722222222	1903.10847763348	1297.76363636364	892.716414141414	222.32702020202	621.450505050505	866.15	2217.74343434343	2248.79621212121	854.555303030303	290.849242424242
"K00186"	34.5	8.5	22.5	22.5	5	21	16.5	1	16	10.5	49	11	74	10.5
"K00187"	34.5	8.5	22.5	22.5	5	21	16.5	1	16	10.5	49	11	74	10.5
"K00194"	0	0	0	0	0	0	0	0	0	0	0.818181818181818	0	0	0
"K00196"	0	0	0.25	0	0	2	0	0	0.75	1.66666666666667	2.38636363636364	0.75	0.5	0.75
"K00197"	0	0	0	0	0	0	0	0	0	0	0.818181818181818	0	0	0
"K00198"	0	0	0.25	0	0.142857142857143	2	0	0	0.75	1.83333333333333	4.39772727272727	0.75	0.5	0.75
"K00200"	77.2290404040404	93.0729797979798	61.5136363636364	96.1111111111111	77.0183982683983	107.771572871573	57.4775252525253	14.6075757575758	66.9088383838384	99.5916666666667	111.432323232323	89.1378787878788	46.3191919191919	42.7159090909091
"K00201"	77.2290404040404	93.0729797979798	61.5136363636364	96.1111111111111	77.0183982683983	107.771572871573	57.4775252525253	14.6075757575758	66.9088383838384	99.5916666666667	111.432323232323	89.1378787878788	46.3191919191919	42.7159090909091
"K00202"	77.2290404040404	93.0729797979798	61.5136363636364	96.1111111111111	77.0183982683983	107.771572871573	57.4775252525253	14.6075757575758	66.9088383838384	99.5916666666667	111.432323232323	89.1378787878788	46.3191919191919	42.7159090909091
"K00208"	2236.1272005772	2932.29888167388	1740.37949134199	2300.12521645022	2112.36893939394	2365.89076479076	1724.22526455026	3114.66453823954	2763.49857503608	3514.60804473304	2853.76515151515	2567.63964646465	1389.44729437229	1529.2715007215
"K00209"	73.1527777777778	81.7722222222222	53.9166666666667	127.005555555556	206.780158730159	236.457142857143	59.475	71.0763888888889	46.9873015873016	130.711904761905	90.9765151515152	175.258333333333	24.7928571428571	52.6583333333333
"K00210"	55.8277777777778	41.4666666666667	63.3111111111111	86.5361111111111	18.6103174603175	21.9809523809524	49.5888888888889	16.6920634920635	77.3861111111111	60.4	80.0444444444444	43.4194444444444	28.9666666666667	24.4
"K00211"	10	78	4.33333333333333	35.4444444444444	3.44444444444444	11.6666666666667	16.3333333333333	38	19.8888888888889	173.5	11.3333333333333	13.3333333333333	1	21.3333333333333
"K00213"	4.25	0	9.375	0.75	9.75	2.83333333333333	0	0	2.83333333333333	1.5	5.25	3.08333333333333	2	0
"K00214"	0	0	0	0	0.5	0	0	0	0	0	0	1.25	0	0
"K00215"	2792.87911255411	2569.28740981241	2150.92895021645	2598.45497835498	2871.78784271284	2718.72891414141	2082.7003006253	2503.7143037518	2444.32664141414	3158.51518759019	3602.86388888889	3421.16843434343	1608.19377705628	1332.54289321789
"K00216"	470.375	604.659523809524	298.329166666667	346.926262626263	294.325396825397	353.458333333333	501.84322991823	1209.54401154401	881.652615440115	797.167063492063	496.363888888889	295.753571428571	321.729166666667	285.040476190476
"K00217"	5.26666666666667	2.26666666666667	6.96666666666667	2.13333333333333	19.8166666666667	31.9333333333333	2.1	2.88333333333333	8.2	6.83333333333333	8.91666666666667	17.4166666666667	10.1	4.15
"K00218"	134	47	106	105	109.066666666667	135	203	7	59	89	136	98.2	134	29
"K00219"	466.892063492063	1352.8369047619	161.481349206349	184.604761904762	136.607142857143	180.060912698413	165.981349206349	3185.69365079365	1916.24880952381	1538.32777777778	433.683333333333	251.605555555556	93.45	705.456746031746
"K00220"	257.799675324675	385.392424242424	279.658080808081	430.213888888889	315.218001443001	461.349747474747	239.238636363636	91.21829004329	249.722727272727	465.597222222222	408.437878787879	361.210101010101	291.87196969697	204.550036075036
"K00221"	16.2111111111111	29.5222222222222	20.0527777777778	20.8736111111111	10.327380952381	13.2244047619048	39.6458333333333	37.3373015873016	19.9486111111111	9.01944444444444	11.9138888888889	18.4222222222222	5.80833333333333	7.6
"K00222"	4	4	10.3333333333333	1.66666666666667	9.5	3.08333333333333	0.333333333333333	0.666666666666667	5.16666666666667	4.16666666666667	8.58333333333333	4.08333333333333	2	1
"K00226"	704.058333333333	40.3333333333333	511.6	442.916666666667	874.305555555556	590.180952380952	318.833333333333	18.6666666666667	155.25	102.071428571429	915.008333333333	991.19246031746	384.479166666667	73.9880952380952
"K00227"	8	0	18	1	19	3.5	0	0	5.66666666666667	3	10.5	6.16666666666667	4	0
"K00228"	931.98658008658	1970.920995671	656.586652236652	1134.26865079365	819.727922077922	1115.99657287157	700.097763347763	2263.26352813853	1719.17312409812	2298.49166666667	1296.75732323232	1143.03787878788	493.85946969697	903.879797979798
"K00230"	717.391666666667	198.68869047619	516.470833333333	550.745833333333	865.972619047619	557.242857142857	321.557954545455	132.509920634921	271.370075757576	242.009523809524	909.129166666667	954.967857142857	335.725	144.284523809524
"K00231"	1633.33957431457	406.02196969697	1250.80404040404	1229.64498556999	1851.11031746032	1331.31091269841	941.465055315055	210.61066017316	617.254545454545	708.911219336219	2111.67878787879	2094.8119047619	795.403733766234	306.446428571429
"K00232"	121.264682539683	233.031944444444	132.159722222222	229.031944444444	69.8	109.168849206349	115.373611111111	97.6468253968254	194.573611111111	315.825	158.7125	85.4361111111111	39.1178571428571	120.403571428571
"K00239"	3547.71958874459	2723.76657647908	3063.46228354978	2621.55795454545	3483.94498556999	2945.50014430014	2092.88899110149	2562.61370851371	2687.73616522367	3594.06756854257	4282.90795454545	4259.73787878788	1860.29853896104	1370.70598845599
"K00240"	3068.94458874459	2735.75407647908	2495.24145021645	2612.61212121212	3164.27831890332	2974.12514430014	2075.52926887927	2552.56013708514	2568.69985569986	3468.61756854257	3859.27171717172	3781.24065656566	1756.46520562771	1356.85598845599
"K00241"	2249.01125541126	2528.61796536797	1856.34006132756	2013.02045454545	2218.70768398268	2205.72058080808	1619.89315776816	2517.51847041847	2343.88616522367	3217.21756854257	2791.01893939394	2712.23787878788	1283.97234848485	1213.80598845599
"K00242"	1066.75602453102	1888.55988455988	903.672763347763	905.818650793651	947.841017316017	1098.55431096681	605.642207792208	2231.28019480519	1752.76756854257	2029.75833333333	1287.44621212121	1246.10454545455	546.702326839827	908.550036075036
"K00243"	88.316341991342	163.12196969697	64.1159090909091	198.062914862915	160.044444444444	160.194444444444	142.348172198172	185.915854978355	146.106096681097	294.120346320346	131.415909090909	166.320238095238	28.1271645021645	169.872619047619
"K00244"	834.888636363636	382.315205627706	651.25505050505	643.9125	1162.34473304473	998.031240981241	431.165782828283	96.2393578643579	261.119696969697	332.709523809524	1132.31881313131	1308.41901154401	456.91755050505	148.691341991342
"K00245"	667.491666666667	48.3571428571429	476.861111111111	388.488888888889	870.803174603175	532.867857142857	279.086111111111	26.7690476190476	140.707936507936	102.130952380952	845.047222222222	966.721428571429	312.895833333333	63.2
"K00246"	667.491666666667	48.3571428571429	476.861111111111	388.488888888889	870.136507936508	532.867857142857	279.086111111111	26.7690476190476	140.707936507936	102.130952380952	844.380555555556	966.721428571429	312.895833333333	63.2
"K00247"	667.366666666667	48.3571428571429	476.861111111111	387.988888888889	870.136507936508	530.867857142857	278.836111111111	27.5190476190476	140.207936507936	100.559523809524	843.255555555556	965.00119047619	312.895833333333	63.2
"K00248"	320.308333333333	801.463888888889	192.163888888889	251.397222222222	134.737698412698	188.348015873016	156.510317460317	1300.28015873016	837.230952380952	792.116666666667	425.040656565657	240.739682539683	242.283333333333	349.772619047619
"K00249"	2251.28113275613	4136.57584776335	2033.73454184704	2499.72112193362	2413.36764069264	3578.69383116883	2136.50348124098	3406.6022005772	3084.26939033189	3888.57142857143	3025.29507575758	2747.20151515152	1953.45452741703	1850.73625541126
"K00252"	1279.31158008658	2811.42258297258	951.717207792208	1543.21865079365	811.168001443001	1214.54240620491	1112.73387445887	3619.51630591631	2788.7259018759	3322.95436507936	1661.69065656566	1163.56446608947	794.578517316017	1285.70003607504
"K00253"	679.272691197691	1668.72258297258	494.633874458874	652.724206349206	486.819588744589	602.934271284271	381.567207792208	2177.36551226551	1554.30923520924	1724.42380952381	838.115656565657	713.683910533911	424.192803030303	788.303607503608
"K00254"	940.681024531024	2139.34801587302	754.942839105339	1199.97142857143	841.949350649351	1113.90986652237	793.89044011544	2376.03903318903	1876.46264430014	2461.12222222222	1256.06565656566	1111.8851010101	512.81066017316	998.166702741703
"K00255"	0.666666666666667	9.38888888888889	4	2.16666666666667	7.96111111111111	15.547619047619	1.91666666666667	1.83333333333333	2.91666666666667	8.08333333333333	1.77777777777778	15.4944444444444	1	3.98809523809524
"K00256"	24.6277777777778	5.84444444444444	8.88888888888889	1.41666666666667	11.2666666666667	24.6166666666667	4.06666666666667	0.833333333333333	10.0944444444444	11.85	34.0166666666667	6.86666666666667	69.7333333333333	3.33333333333333
